unique_id,name_id,party_abbrev,party_name,party_from,party_to,party_changed_name,party_simplified_name
McHugh1934,ZH4,ALP,Australian Labor Party,,,,Labor
McIntosh1977,281513,LIB,Liberal Party of Australia,,,,Liberals
McIvor1900,KRK,ALP,Australian Labor Party,,,,Labor
McKenzie1933,232251,ALP,Australian Labor Party,,,,Labor
McKew1953,BP4,ALP,Australian Labor Party,,,,Labor
McLachlan1936,HT4,LIB,Liberal Party of Australia,,,,Liberals
McLean1840,KRO,PROT,Protectionist Party,,,,Protectionist Party
McLean1863,KRP,FT,Free Trade,,,,Free Trade
McLean1944,KRR,LIB,Liberal Party of Australia,,,,Liberals
McLeay1893,KSC,LCL,Liberal Country League,1951-01-01,1954-01-01,,Liberal Country League
McLeay1893,KSC,LIB,Liberal Party of Australia,,1951-01-01,,Liberals
McLeay1893,KSC,LIB,Liberal Party of Australia,1954-01-01,,,Liberal Party of Australia
McLeay1922,KSB,LIB,Liberal Party of Australia,,,,Liberals
McLeay1945,4I4,ALP,Australian Labor Party,,,,Labor
McLeod1892,KSD,ALP,Australian Labor Party,,,,Labor
McMahon1908,009MA,LIB,Liberal Party of Australia,,,,Liberals
McMahon1930,KSF,ALP,Australian Labor Party,,,,Labor
McMillan1850,L2G,FT,Free Trade,,,,Free Trade
McMullan1947,5I4,ALP,Australian Labor Party,,,,Labor
McNamara1964,241589,LIB,Liberal Party of Australia,,,,Liberals
McNeill1868,JT7,ALP,Australian Labor Party,,,,Labor
McNeill1921,JT8,LIB,Liberal Party of Australia,,,,Liberals
McNicoll1877,JTB,CP,Australian Country Party,,,,Nationals
McTiernan1892,JUR,ALP,Australian Labor Party,,,,Labor
McVeigh1930,JUS,CP,Australian Country Party,,1975-05-03,1.0,Nationals
McVeigh1930,JUS,NCP,National Country Party,1975-05-03,1982-10-17,1.0,Nationals
McVeigh1930,JUS,NPA,National Party of Australia,1982-10-17,,,Nationals
McVeigh1965,125865,LIB,Liberal Party of Australia,,,,Liberals
McWilliams1856,JUV,ANTI-SOC,Anti-Socialist Party,1906-01-01,1910-01-01,,Anti-Socialist Party
McWilliams1856,JUV,CP,Australian Country Party,1920-01-01,1922-12-16,,Nationals
McWilliams1856,JUV,IND,Independent,1928-11-17,,,Independent
McWilliams1856,JUV,LIB,Liberal Party of Australia,1910-01-01,1917-02-17,,Liberal Party of Australia
McWilliams1856,JUV,NAT,Nationalist Party,1917-02-17,1920-01-01,,Nationalist Party
McWilliams1856,JUV,REV TAR,Revenue Tariff,,1906-01-01,,Revenue Tariff
Melham1954,4T4,ALP,Australian Labor Party,,,,Labor
Menzies1894,N76,LIB,Liberal Party of Australia,1944-01-01,,,Liberal Party of Australia
Menzies1894,N76,UAP,United Australia Party,,1944-01-01,,United Australia Party
Mildren1932,AI4,ALP,Australian Labor Party,,,,Labor
Miles1947,BI4,LIB,Liberal Party of Australia,,,,Liberals
Millar1925,CI4,CP,Australian Country Party,,1975-05-03,1.0,Nationals
Millar1925,CI4,NCP,National Country Party,1975-05-03,1982-10-17,1.0,Nationals
Millar1925,CI4,NPA,National Party of Australia,1982-10-17,,,Nationals
Milton1928,DI4,ALP,Australian Labor Party,,,,Labor
Minogue1893,JUX,ALP,Australian Labor Party,,,,Labor
Mirabella1968,00AMU,LIB,Liberal Party of Australia,,,,Liberals
MitchellBrian1967,129164,ALP,Australian Labor Party,,,,Labor
MitchellRobert1967,M3E,ALP,Australian Labor Party,,,,Labor
Moloney1876,L4X,ALP,Australian Labor Party,,,,Labor
Monaghan1921,JV8,ALP,Australian Labor Party,,,,Labor
Moore1936,EI4,LIB,Liberal Party of Australia,,,,Liberals
Morgan1881,JV9,NAT,Nationalist Party,,,,Nationalist Party
Morgan1897,JVA,ALP,Australian Labor Party,,,,Labor
Morris1932,HI4,ALP,Australian Labor Party,,,,Labor
Morris1940,FI4,ALP,Australian Labor Party,,,,Labor
Morrison1928,009DB,ALP,Australian Labor Party,,,,Labor
Morrison1968,E3L,LIB,Liberal Party of Australia,,,,Liberals
Mortimer1912,JVB,ALP,Australian Labor Party,,,,Labor
Morton1981,265931,LIB,Liberal Party of Australia,,,,Liberals
Mossfield1935,MK6,ALP,Australian Labor Party,,,,Labor
Mountford1933,JVD,ALP,Australian Labor Party,,,,Labor
Mountjoy1906,JVH,ALP,Australian Labor Party,,,,Labor
Moylan1944,4V5,LIB,Liberal Party of Australia,,,,Liberals
Mulcahy1882,JVJ,ALP,Australian Labor Party,1936-01-01,1940-01-01,,Labor
Mulcahy1882,JVJ,ALP,Australian Labor Party,1943-01-01,,,Labor
Mulcahy1882,JVJ,ALP (N-C),Australian Labor Party (Non-Communist),1940-01-01,1941-02-01,,Australian Labor Party (Non-Communist)
Mulcahy1882,JVJ,LANG LAB,Lang Labor Party,,1936-01-01,,Lang Labor Party
Mulder1928,JVK,ALP,Australian Labor Party,,,,Labor
Mulino1969,132880,ALP,Australian Labor Party,,,,Labor
Mullens1896,JVM,ALP,Australian Labor Party,,,,Labor
Munro1930,JVO,LIB,Liberal Party of Australia,,,,Liberals
Murphy1950,83D,ALP,Australian Labor Party,,,,Labor
Murphy1973,133646,ALP,Australian Labor Party,,,,Labor
Murray1915,JVQ,LIB,Liberal Party of Australia,,,,Liberals
Mutch1956,NK6,LIB,Liberal Party of Australia,,,,Liberals
Nairn1879,JVR,NAT,Nationalist Party,,1931-01-01,,Nationalist Party
Nairn1879,JVR,UAP,United Australia Party,1931-01-01,,,United Australia Party
Nairn1951,OK6,LIB,Liberal Party of Australia,,,,Liberals
Neal1963,B36,ALP,Australian Labor Party,,,,Labor
Nehl1934,AE4,NPA,National Party of Australia,,,,Nationals
Neil1944,JVS,LIB,Liberal Party of Australia,,,,Liberals
Nelson1881,JVT,ALP,Australian Labor Party,,,,Labor
Nelson1908,JVU,ALP,Australian Labor Party,,,,Labor
Nelson1958,RW5,LIB,Liberal Party of Australia,,,,Liberals
Neumann1961,HVO,ALP,Australian Labor Party,,,,Labor
Neville1940,KV5,NP,The Nationals,2003-10-11,,,Nationals
Neville1940,KV5,NPA,National Party of Australia,,2003-10-11,,Nationals
Newell1952,9U4,ALP,Australian Labor Party,,,,Labor
Newman1933,JVV,LIB,Liberal Party of Australia,,,,Liberals
Nicholls1885,K4W,ALP,Australian Labor Party,,,,Labor
Nicholls1917,K4U,ALP,Australian Labor Party,,,,Labor
Nikolic1961,137174,LIB,Liberal Party of Australia,,,,Liberals
Nixon1928,009OD,CP,Australian Country Party,,1975-05-03,1.0,Nationals
Nixon1928,009OD,NCP,National Country Party,1975-05-03,1982-10-17,1.0,Nationals
Nixon1928,009OD,NPA,National Party of Australia,1982-10-17,,,Nationals
Nock1879,K4X,CP,Australian Country Party,,,,Nationals
Nott1888,K4Y,IND,Independent,1949-12-10,,,Independent
Nott1888,K4Y,NAT,Nationalist Party,,1928-12-17,,Nationalist Party
Nugent1938,UT4,LIB,Liberal Party of Australia,,,,Liberals
Oakeshott1969,IYS,IND,Independent,,,,Independent
OBrien1926,K4Z,ALP,Australian Labor Party,,,,Labor
OBrien1972,265991,NP,The Nationals,,,,The Nationals
OBrien1974,138932,LIB,Liberal Party of Australia,,,,Liberals
OByrne1968,84S,ALP,Australian Labor Party,,,,Labor
OConnor1910,K58,ALP,Australian Labor Party,,,,Labor
OConnor1947,WU5,ALP,Australian Labor Party,,2007-10-01,,Labor
OConnor1947,WU5,IND,Independent,2007-10-01,,,Independent
OConnor1962,00AN3,ALP,Australian Labor Party,,,,Labor
ODowd1950,139441,NP,The Nationals,,,,The Nationals
ODwyer1977,LKU,LIB,Liberal Party of Australia,,,,Liberals
OKeefe1864,JZ9,ALP,Australian Labor Party,,,,Labor
OKeefe1912,K5A,CP,Australian Country Party,,1975-05-03,1.0,Nationals
OKeefe1912,K5A,NCP,National Country Party,1975-05-03,1982-10-17,1.0,Nationals
OKeefe1912,K5A,NPA,National Party of Australia,1982-10-17,,,Nationals
OKeefe1947,CE4,ALP,Australian Labor Party,,,,Labor
Oldmeadow1924,KM8,ALP,Australian Labor Party,,,,Labor
Olley1927,KM9,ALP,Australian Labor Party,,,,Labor
OMalley1854,K5D,ALP,Australian Labor Party,1903-12-16,,,Labor
OMalley1854,K5D,PROT,Protectionist Party,,1903-12-16,,Protectionist Party
ONeil1937,DE4,ALP,Australian Labor Party,,,,Labor
ONeil1980,140590,ALP,Australian Labor Party,,,,Labor
ONeill1961,140651,ALP,Australian Labor Party,,,,Labor
Opperman1904,KMB,LIB,Liberal Party of Australia,,,,Liberals
Orchard1871,KMC,LIB,Liberal Party of Australia,,1917-02-17,,Liberals
Orchard1871,KMC,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Organ1956,BNL,GRN,Australian Greens,,,,Australian Greens
Osborne1909,KMD,LIB,Liberal Party of Australia,,,,Liberals
OToole1956,249908,ALP,Australian Labor Party,,,,Labor
Owens1958,E09,ALP,Australian Labor Party,,,,Labor
Ozanne1877,KXN,ALP,Australian Labor Party,,,,Labor
Page1861,KXO,ALP,Australian Labor Party,1903-01-01,,,Labor
Page1861,KXO,FT,Free Trade,,1903-01-01,,Free Trade
Page1880,C7E,CP,Australian Country Party,1920-01-01,,,Nationals
Page1880,C7E,FSU,Farmers and Settlers Union,,1920-01-01,,Farmers and Settlers Union
Palmer1859,KXP,LIB,Liberal Party of Australia,1910-01-01,1917-02-17,,Liberal Party of Australia
Palmer1859,KXP,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Palmer1859,KXP,PROT,Protectionist Party,,1910-01-01,,Protectionist Party
Palmer1954,LQR,PUP,Palmer United Party,,,,Palmer United Party
Parke1966,HWR,ALP,Australian Labor Party,,,,Labor
Parkhill1879,KXQ,NAT,Nationalist Party,,1931-01-01,,Nationalist Party
Parkhill1879,KXQ,UAP,United Australia Party,1931-01-01,,,United Australia Party
Parsons1881,KXR,NAT,Nationalist Party,,,,Nationalist Party
Pasin1977,240756,LIB,Liberal Party of Australia,,,,Liberals
Paterson1844,KXS,IND,Independent,,,,Independent
Paterson1882,KXT,CP,Australian Country Party,,1937-01-01,,Nationals
Paterson1882,KXT,LCP,Liberal Country League,1940-01-01,,,Liberal Country League
Paterson1882,KXT,ST CP,State Country Party,1937-01-01,1940-01-01,,State Country Party
Patten1859,KXU,LIB,Liberal Party of Australia,,,,Liberals
Patterson1927,KXV,ALP,Australian Labor Party,,,,Labor
Payne1982,144732,ALP,Australian Labor Party,,,,Labor
Peacock1939,MI4,LIB,Liberal Party of Australia,,,,Liberals
Pearce1917,KXW,LIB,Liberal Party of Australia,,,,Liberals
Pearce1963,A8W,LIB,Liberal Party of Australia,,,,Liberals
Pearce1967,282306,LIB,Liberal Party of Australia,,,,Liberals
Pearsall1920,KXX,LIB,Liberal Party of Australia,,,,Liberals
Perkins1878,KXY,NAT,Nationalist Party,,1929-12-12,,Nationalist Party
Perkins1878,KXY,UAP,United Australia Party,1931-12-19,,,United Australia Party
Perrett1966,HVP,ALP,Australian Labor Party,,,,Labor
Peters1897,KXZ,ALP,Australian Labor Party,,,,Labor
Pettitt1910,KY7,CP,Australian Country Party,,,,Nationals
Phelps1957,008Z0,IND,Independent,,,,Independent
Phillips1855,KY8,PROT,Protectionist Party,,,,Protectionist Party
Phillips1970,147140,ALP,Australian Labor Party,,,,Labor
Piesse1848,KY9,FT,Free Trade,,,,Free Trade
Pigott1866,KYA,LIB,Liberal Party of Australia,,1917-02-17,,Liberals
Pigott1866,KYA,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Pitt1969,148150,NP,The Nationals,,,,The Nationals
Pittard1902,KYB,LIB,Liberal Party of Australia,,,,Liberals
Plibersek1969,83M,ALP,Australian Labor Party,,,,Labor
Pollard1894,KYC,ALP,Australian Labor Party,,,,Labor
Porter1950,NI4,LIB,Liberal Party of Australia,,,,Liberals
Porter1970,208884,LIB,Liberal Party of Australia,,,,Liberals
Poynton1853,KYD,ALP,Australian Labor Party,1903-12-16,1917-02-17,,Labor
Poynton1853,KYD,FT,Free Trade,,1903-12-16,,Free Trade
Poynton1853,KYD,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Pratt1948,PI4,LIB,Liberal Party of Australia,,,,Liberals
Pratten1865,K1J,NAT,Nationalist Party,,,,Nationalist Party
Pratten1899,KYE,NAT,Nationalist Party,,,,Nationalist Party
Prentice1953,217266,LIB,Liberal Party of Australia,,,,Liberals
Price1882,KYH,ALP,Australian Labor Party,,1931-01-01,,Labor
Price1882,KYH,UAP,United Australia Party,1931-01-01,,,United Australia Party
Price1892,KYG,UAP,United Australia Party,,,,United Australia Party
Price1945,QI4,ALP,Australian Labor Party,,,,Labor
Price1963,249308,LIB,Liberal Party of Australia,,,,Liberals
Prosser1948,RI4,LIB,Liberal Party of Australia,,,,Liberals
Prowse1871,KYI,CP,Australian Country Party,,,,Nationals
Punch1957,SI4,ALP,Australian Labor Party,,,,Labor
Pyne1967,9V5,LIB,Liberal Party of Australia,,,,Liberals
Quick1852,KYJ,IND PROT,Independent Protectionist,1906-01-01,1910-01-01,,Independent Protectionist
Quick1852,KYJ,LIB,Liberal Party of Australia,1910-01-01,,,Liberal Party of Australia
Quick1852,KYJ,PROT,Protectionist Party,,1906-01-01,,Protectionist Party
Quick1941,AV5,ALP,Australian Labor Party,,2007-08-01,,Labor
Quick1941,AV5,IND,Independent,2007-08-01,,,Independent
Raguse1960,HVQ,ALP,Australian Labor Party,,,,Labor
Ramsey1956,HWS,LIB,Liberal Party of Australia,,,,Liberals
Randall1953,PK6,LIB,Liberal Party of Australia,,,,Liberals
Rankin1887,K2A,CP,Australian Country Party,1943-01-01,,,Nationals
Rankin1887,K2A,ST CP,State Country Party,,1940-01-01,,State Country Party
Rankin1887,K2A,UCP,United Country Party,1940-01-01,1943-01-01,,United Country Party
Rea1963,HVR,ALP,Australian Labor Party,,,,Labor
Reeves1952,KYP,ALP,Australian Labor Party,,,,Labor
Reid1845,F4P,ANTI-SOC,Anti-Socialist Party,1906-01-01,,,Anti-Socialist Party
Reid1845,F4P,FT,Free Trade,,1906-01-01,,Free Trade
Reid1916,KYQ,LIB,Liberal Party of Australia,,,,Liberals
ReidNicholas1935,VT4,LIB,Liberal Party of Australia,,,,Liberals
Reith1950,WI4,LIB,Liberal Party of Australia,,,,Liberals
Reynolds1923,KYS,ALP,Australian Labor Party,,,,Labor
Richardson1939,KYU,LIB,Liberal Party of Australia,,1977-10-01,,Liberals
Richardson1939,KYU,PP,Progress Party,1977-10-01,,,Progress Party
Richardson1958,E0B,LIB,Liberal Party of Australia,,,,Liberals
Riggall1941,WT4,LIB,Liberal Party of Australia,,,,Liberals
Riley1859,KYV,ALP,Australian Labor Party,,,,Labor
Riley1892,KYX,ALP,Australian Labor Party,,1931-01-01,,Labor
Riley1892,KYX,FLP,Federal Labor Party,1931-01-01,,,Federal Labor Party
Riordan1886,KYZ,ALP,Australian Labor Party,,1931-01-01,,Labor
Riordan1886,KYZ,FLP,Federal Labor Party,1931-01-01,,,Federal Labor Party
Riordan1908,KZ9,ALP,Australian Labor Party,1936-01-01,,,Labor
Riordan1908,KZ9,FLP,Federal Labor Party,,1936-01-01,,Federal Labor Party
Riordan1930,KZ7,ALP,Australian Labor Party,,,,Labor
Ripoll1966,83E,ALP,Australian Labor Party,,,,Labor
Rishworth1978,HWA,ALP,Australian Labor Party,,,,Labor
Robb1951,FU4,LIB,Liberal Party of Australia,,,,Liberals
Robert1970,HWT,LIB,Liberal Party of Australia,,,,Liberals
Roberton1900,KZE,CP,Australian Country Party,,,,Nationals
Roberts1869,KZG,ALP,Australian Labor Party,,,,Labor
Robinson1872,KZH,FT,Free Trade,,,,Free Trade
Robinson1927,YI4,CP,Australian Country Party,,1975-05-03,1.0,Nationals
Robinson1927,YI4,NCP,National Country Party,1975-05-03,1982-10-17,1.0,Nationals
Robinson1927,YI4,NPA,National Party of Australia,1982-10-17,,,Nationals
Robinson1929,KZL,LIB,Liberal Party of Australia,,,,Liberals
Rocher1936,ZI4,IND,Independent,1995-08-01,,,Independent
Rocher1936,ZI4,LIB,Liberal Party of Australia,,1995-08-01,,Liberals
Rodgers1875,KZT,LIB,Liberal Party of Australia,,1917-02-17,,Liberals
Rodgers1875,KZT,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Ronald1861,KZV,ALP,Australian Labor Party,,,,Labor
Ronaldson1954,XT4,LIB,Liberal Party of Australia,,,,Liberals
Rosevear1892,L08,ALP,Australian Labor Party,1936-01-01,1940-01-01,,Labor
Rosevear1892,L08,ALP,Australian Labor Party,1941-01-01,,,Labor
Rosevear1892,L08,ALP (N-C),Australian Labor Party (Non-Communist),1940-01-01,1941-02-01,,Australian Labor Party (Non-Communist)
Rosevear1892,L08,LANG LAB,Lang Labor Party,,1936-01-01,,Lang Labor Party
Rowe1872,L0B,ALP,Australian Labor Party,,,,Labor
Rowland1971,159771,ALP,Australian Labor Party,,,,Labor
Roxon1967,83K,ALP,Australian Labor Party,,,,Labor
Roy1990,M2X,LIB,Liberal Party of Australia,,,,Liberals
Rudd1957,83T,ALP,Australian Labor Party,,,,Labor
Ruddock1943,0J4,LIB,Liberal Party of Australia,,,,Liberals
Russell1890,L0F,ALP,Australian Labor Party,,,,Labor
Russell1907,L0D,CP,Australian Country Party,,,,Nationals
Ryan1876,L0H,ALP,Australian Labor Party,,,,Labor
Ryan1884,L0G,LIB,Liberal Party of Australia,1944-01-01,,,Liberal Party of Australia
Ryan1884,L0G,UAP,United Australia Party,,1944-01-01,,United Australia Party
Ryan1961,249224,ALP,Australian Labor Party,,,,Labor
Ryrie1865,L0I,LIB,Liberal Party of Australia,,1917-02-17,,Liberals
Ryrie1865,L0I,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Saffin1954,HVY,ALP,Australian Labor Party,,,,Labor
Sainsbury1940,L0J,LIB,Liberal Party of Australia,,,,Liberals
Salmon1861,L0K,LIB,Liberal Party of Australia,1910-01-01,,,Liberal Party of Australia
Salmon1861,L0K,PROT,Protectionist Party,,1910-01-01,,Protectionist Party
Sampson1863,L0P,IND PROT,Independent Protectionist,,1910-01-01,,Independent Protectionist
Sampson1863,L0P,LIB,Liberal Party of Australia,1910-01-01,1917-02-17,,Liberal Party of Australia
Sampson1863,L0P,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Saunderson1948,2J4,ALP,Australian Labor Party,,,,Labor
Sawers1844,KPX,PROT,Protectionist Party,,,,Protectionist Party
Sawford1944,3J4,ALP,Australian Labor Party,,,,Labor
Scholes1931,5J4,ALP,Australian Labor Party,,,,Labor
Scholfield1894,KQ8,UAP,United Australia Party,,,,United Australia Party
Schultz1939,83Q,LIB,Liberal Party of Australia,,,,Liberals
Sciacca1947,6J4,ALP,Australian Labor Party,,,,Labor
Scott1934,7J4,ALP,Australian Labor Party,,,,Labor
Scott1943,YT4,NP,The Nationals,2003-10-11,,,Nationals
Scott1943,YT4,NPA,National Party of Australia,,2003-10-11,,Nationals
Scott1947,8J4,ALP,Australian Labor Party,,,,Labor
Scott1977,165476,LIB,Liberal Party of Australia,,,,Liberals
Scullin1876,F4Q,ALP,Australian Labor Party,,1931-01-01,,Labor
Scullin1876,F4Q,ALP,Australian Labor Party,1936-01-01,,,Labor
Scullin1876,F4Q,FLP,Federal Labor Party,1931-01-01,1936-01-01,,Federal Labor Party
Scully1890,KQB,ALP,Australian Labor Party,,,,Labor
Seabrook1867,KQW,NAT,Nationalist Party,,,,Nationalist Party
Secker1956,848,LIB,Liberal Party of Australia,,,,Liberals
Sercombe1949,QK6,ALP,Australian Labor Party,,,,Labor
Sexton1905,KQY,ALP,Australian Labor Party,,,,Labor
Shack1953,9J4,LIB,Liberal Party of Australia,,,,Liberals
Sharkie1972,265980,CA,Centre Alliance,2018-04-10,,,Centre Alliance
Sharkie1972,265980,NXT,Nick Xenophon Team,,2018-04-10,1.0,Nick Xenophon Team
Sharma1975,274506,LIB,Liberal Party of Australia,,,,Liberals
Sharp1954,AJ4,NPA,National Party of Australia,,,,Nationals
Sharpe1868,KR8,ALP,Australian Labor Party,,,,Labor
Shaw1913,KRC,CP,Australian Country Party,,,,Nationals
Sheehan1891,KRE,ALP,Australian Labor Party,,1940-01-01,,Labor
Sheehan1891,KRE,ALP,Australian Labor Party,1941-01-01,,,Labor
Sheehan1891,KRE,ALP (N-C),Australian Labor Party (Non-Communist),1940-01-01,1941-02-01,,Australian Labor Party (Non-Communist)
Sheehy1899,KRI,ALP,Australian Labor Party,,,,Labor
Sherry1924,L8C,ALP,Australian Labor Party,,,,Labor
Shipton1936,CJ4,LIB,Liberal Party of Australia,,,,Liberals
Short1936,DJ4,LIB,Liberal Party of Australia,,,,Liberals
Short1956,9V8,ALP,Australian Labor Party,,,,Labor
Shorten1967,00ATG,ALP,Australian Labor Party,,,,Labor
Sidebottom1951,849,ALP,Australian Labor Party,,,,Labor
Simmonds1985,282983,LIB,Liberal Party of Australia,,,,Liberals
Simmons1947,FJ4,ALP,Australian Labor Party,,,,Labor
Simon1936,KRM,LIB,Liberal Party of Australia,,,,Liberals
Simpkins1964,HWE,LIB,Liberal Party of Australia,,,,Liberals
Sinclair1864,KRN,ANTI-SOC,Anti-Socialist Party,,1910-01-01,,Anti-Socialist Party
Sinclair1864,KRN,LIB,Liberal Party of Australia,1910-01-01,1917-02-17,,Liberal Party of Australia
Sinclair1864,KRN,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Sinclair1929,5E4,CP,Australian Country Party,,1975-05-03,1.0,Nationals
Sinclair1929,5E4,NCP,National Country Party,1975-05-03,1982-10-17,1.0,Nationals
Sinclair1929,5E4,NPA,National Party of Australia,1982-10-17,,,Nationals
Skene1845,KRQ,FT,Free Trade,,,,Free Trade
Slipper1950,0V5,IND,Independent,2011-11-24,,,Independent
Slipper1950,0V5,LIB,Liberal Party of Australia,1993-03-13,2011-11-24,,Liberal Party of Australia
Slipper1950,0V5,NPA,National Party of Australia,,1987-07-11,,Nationals
Smith1851,KTT,ANTI-SOC,Anti-Socialist Party,1906-01-01,1910-01-01,,Anti-Socialist Party
Smith1851,KTT,FT,Free Trade,,1906-01-01,,Free Trade
Smith1851,KTT,LIB,Liberal Party of Australia,1910-01-01,1917-02-17,,Liberal Party of Australia
Smith1851,KTT,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Smith1856,L2I,FT,Free Trade,,,,Free Trade
Smith1881,KRT,ALP,Australian Labor Party,,,,Labor
Smith1939,JV5,ALP,Australian Labor Party,,,,Labor
Smith1950,SK6,IND,Independent,1998-05-01,,,Independent
Smith1950,SK6,LIB,Liberal Party of Australia,,1998-05-01,,Liberals
Smith1954,GJ4,LIB,Liberal Party of Australia,,,,Liberals
Smith1955,5V5,ALP,Australian Labor Party,,,,Labor
Smith1967,00APG,LIB,Liberal Party of Australia,,,,Liberals
Smith1970,276714,ALP,Australian Labor Party,,,,Labor
SmithWilliam1869,KTU,ALP,Australian Labor Party,,1917-02-17,,Labor
SmithWilliam1869,KTU,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Smyth1959,5B6,LIB,Liberal Party of Australia,,,,Liberals
Smyth1976,172770,ALP,Australian Labor Party,,,,Labor
Snedden1926,DQF,LIB,Liberal Party of Australia,,,,Liberals
Snow1934,HJ4,ALP,Australian Labor Party,,,,Labor
Snowdon1950,IJ4,ALP,Australian Labor Party,,,,Labor
Solomon1839,KTV,FT,Free Trade,,,,Free Trade
Solomon1853,KU9,FT,Free Trade,,,,Free Trade
Solomon1931,KU8,LIB,Liberal Party of Australia,,,,Liberals
Somlyay1946,ZT4,LIB,Liberal Party of Australia,,,,Liberals
Southcott1967,TK6,LIB,Liberal Party of Australia,,,,Liberals
Spence1846,KUF,ALP,Australian Labor Party,,1917-02-17,,Labor
Spence1846,KUF,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Spender1897,KUG,IND UAP,Independent United Australia Party,,1940-01-01,,Independent United Australia Party
Spender1897,KUG,LIB,Liberal Party of Australia,1944-01-01,,,Liberal Party of Australia
Spender1897,KUG,UAP,United Australia Party,1940-01-01,1944-01-01,,United Australia Party
Spender1935,JJ4,LIB,Liberal Party of Australia,,,,Liberals
Spooner1891,KUN,UAP,United Australia Party,,,,United Australia Party
Spurr1897,KUO,ALP,Australian Labor Party,,,,Labor
Stacey1879,KUW,UAP,United Australia Party,,,,United Australia Party
Staley1939,GY5,LIB,Liberal Party of Australia,,,,Liberals
Stanley1961,265990,ALP,Australian Labor Party,,,,Labor
Staples1947,KJ4,ALP,Australian Labor Party,,,,Labor
StClair1949,84B,NPA,National Party of Australia,,,,Nationals
Steedman1943,PI5,ALP,Australian Labor Party,,,,Labor
Steggall1974,175696,IND,Independent,,,,Independent
Stevens1983,176304,LIB,Liberal Party of Australia,,,,Liberals
Stewart1884,KV7,UAP,United Australia Party,,,,United Australia Party
Stewart1885,KV8,C PROG,Country Progress Party,1926-01-01,,,Country Progress Party
Stewart1885,KV8,CP,Australian Country Party,1920-01-01,1926-01-01,,Nationals
Stewart1885,KV8,VFU,Victorian Farmers Union,,1920-01-01,,Victorian Farmers Union
Stewart1923,KUX,ALP,Australian Labor Party,,,,Labor
StJohn1916,KUR,IND LIB,Independent Liberal,1969-04-01,,,Independent Liberal
StJohn1916,KUR,LIB,Liberal Party of Australia,,1969-04-01,,Liberals
Stokes1906,KVG,LIB,Liberal Party of Australia,,,,Liberals
Stone1951,EM6,LIB,Liberal Party of Australia,,,,Liberals
Storrer1854,KVJ,PROT,Protectionist Party,,,,Protectionist Party
Story1857,K7L,ALP,Australian Labor Party,,1917-01-01,,Labor
Story1857,K7L,NAT,Nationalist Party,1917-01-01,,,Nationalist Party
Street1894,KVN,UAP,United Australia Party,,,,United Australia Party
Street1926,KVM,LIB,Liberal Party of Australia,,,,Liberals
Stumm1853,KVO,LIB,Liberal Party of Australia,,,,Liberals
Sudmalis1955,241586,LIB,Liberal Party of Australia,,,,Liberals
Sukkar1981,242515,LIB,Liberal Party of Australia,,,,Liberals
Sullivan1929,KVQ,CP,Australian Country Party,,1975-05-03,1.0,Nationals
Sullivan1929,KVQ,NCP,National Country Party,1975-05-03,,,Nationals
Sullivan1942,3.00E+04,LIB,Liberal Party of Australia,,,,Liberals
Sullivan1950,HVS,ALP,Australian Labor Party,,,,Labor
Swan1954,2V5,ALP,Australian Labor Party,,,,Labor
Swanson1970,264170,ALP,Australian Labor Party,,,,Labor
Swartz1911,KVR,LIB,Liberal Party of Australia,,,,Liberals
Symon1965,HW8,ALP,Australian Labor Party,,,,Labor
Tambling1943,6E4,CLP,Country Liberal Party (Northern Territory),1987-07-11,,,Country Liberal Party (Northern Territory)
Tambling1943,6E4,NCP,National Country Party,,1982-10-17,1.0,Nationals
Tambling1943,6E4,NPA,National Party of Australia,1982-10-17,,,Nationals
Tanner1956,YU5,ALP,Australian Labor Party,,,,Labor
Taylor1938,OJ4,LIB,Liberal Party of Australia,,,,Liberals
Taylor1966,231027,LIB,Liberal Party of Australia,,,,Liberals
Tehan1968,210911,LIB,Liberal Party of Australia,,,,Liberals
Templeman1963,181810,ALP,Australian Labor Party,,,,Labor
Theodore1884,KVS,ALP,Australian Labor Party,,,,Labor
Theophanous1946,QJ4,ALP,Australian Labor Party,,2000-04-01,,Labor
Theophanous1946,QJ4,IND,Independent,2000-04-01,,,Independent
Thistlethwaite1972,182468,ALP,Australian Labor Party,,,,Labor
Thomas1863,K8L,ALP,Australian Labor Party,,1917-02-17,,Labor
Thomas1863,K8L,NAT,Nationalist Party,1917-02-17,,,Nationalist Party
Thompson1885,KVU,CP,Australian Country Party,,,,Nationals
Thompson1886,KVT,ALP,Australian Labor Party,,,,Labor
Thompson1960,84C,LIB,Liberal Party of Australia,,,,Liberals
Thompson1988,281826,LIB,Liberal Party of Australia,,,,Liberals
